setpoint_fr,setpoint_rl,setpoint_rr,speed_fr,speed_rl,speed_rr,power
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,1,1,0.0,0.0,0.0,0
0,1,1,0.0,0.0,0.0,0
0,1,1,0.0,0.0,0.0,0
0,1,1,0.0,0.0,0.0,5356
0,1,1,0.0,0.0,0.0,5356
6,12,12,0.0,0.0,0.0,5356
6,12,12,0.0,0.0,0.0,5356
11,21,21,0.0,0.0,0.0,5356
11,21,21,0.0,0.0,0.0,10712
11,21,21,0.0,0.0,0.0,10712
46,86,86,0.0,0.0,0.0,10712
46,86,86,0.0,0.0,0.0,10712
105,194,194,0.0,0.0,0.0,10712
105,194,194,0.0,0.0,0.0,10712
137,254,254,0.0,0.0,0.0,16068
137,254,254,0.0,0.0,0.0,16068
137,254,254,0.0,0.0,0.0,16068
154,284,284,0.0,0.0,0.0,16068
154,284,284,0.0,0.0,0.0,16068
158,292,292,0.0,0.0,0.0,16068
158,292,292,0.0,0.0,0.0,16068
158,292,292,0.0,0.0,0.0,5356
158,292,292,0.0,0.0,0.0,5356
158,292,292,0.0,0.0,0.0,16068
159,295,295,0.0,0.0,0.0,16068
159,295,295,0.0,0.0,0.0,16068
158,292,292,0.0,0.0,0.0,16068
158,292,292,0.0,0.0,0.0,10712
158,292,292,0.0,0.0,0.0,10712
159,295,295,0.0,0.0,0.0,16068
159,295,295,0.0,0.0,0.0,16068
159,295,295,0.0,0.0,0.0,16068
159,295,295,0.0,0.0,0.0,16068
159,295,295,0.0,0.0,0.0,21424
161,297,297,0.0,0.0,0.0,21424
161,297,297,0.0,0.0,0.0,5356
161,297,297,0.0,0.0,0.0,5356
161,297,297,0.0,0.0,0.0,5356
161,297,297,0.0,0.0,0.0,16068
161,297,297,0.0,0.0,0.0,16068
161,297,297,0.0,0.0,0.0,10712
159,295,295,0.0,0.0,0.0,10712
159,295,295,0.0,0.0,0.0,16068
155,286,286,0.0,0.0,0.0,16068
155,286,286,0.0,0.0,0.0,16068
155,286,286,0.0,0.0,0.0,16068
153,283,283,0.0,0.0,0.0,10712
153,283,283,0.0,0.0,0.0,10712
148,274,274,0.0,0.0,0.0,10712
148,274,274,0.0,0.0,0.0,10712
130,240,240,0.0,0.0,0.0,10712
130,240,240,0.0,0.0,0.0,10712
130,240,240,0.0,0.0,0.0,10712
81,151,151,0.0,0.0,0.0,5356
81,151,151,0.0,0.0,0.0,5356
23,43,43,0.0,0.0,0.0,10712
23,43,43,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,0
0,0,0,0.0,0.0,0.0,16068
0,0,0,0.0,0.0,0.0,16068
0,0,0,0.0,0.0,0.0,16068
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,5356
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,10712
0,0,0,0.0,0.0,0.0,21424
0,0,0,0.0,0.0,0.0,21424
0,0,0,0.0,0.0,0.0,21424
0,0,0,0.0,0.0,0.0,21424
0,1,1,0.0,0.0,0.0,10712
0,1,1,0.0,0.0,0.0,10712
0,1,1,0.0,0.0,0.0,16068
0,1,1,0.0,0.0,0.0,16068
0,1,1,0.0,0.0,0.0,16068
0,1,1,0.0,0.0,0.0,5356
0,1,1,0.0,0.0,0.0,5356
1,3,3,0.0,0.0,0.0,10712
1,3,3,0.0,0.0,0.0,10712
1,3,3,0.0,0.0,0.0,10712
4,8,8,0.0,0.0,0.0,10712
4,8,8,0.0,0.0,0.0,10712
4,8,8,0.0,0.0,0.0,10712
4,8,8,0.0,0.0,0.0,10712
4,8,8,0.0,0.0,0.0,10712
6,12,12,0.0,0.0,0.0,0
6,12,12,0.0,0.0,0.0,0
15,28,28,0.0,0.0,0.0,5356
15,28,28,0.0,0.0,0.0,5356
37,68,68,0.0,0.0,0.0,5356
37,68,68,0.0,0.0,0.0,16065
37,68,68,0.0,0.0,0.0,16065
52,96,96,0.0,0.0,0.0,10710
52,96,96,0.0,0.0,0.0,10710
53,99,99,0.0,0.0,0.0,10710
53,99,99,0.0,0.0,0.0,10710
53,99,99,0.0,0.0,0.0,21420
55,103,103,0.0,0.0,0.0,21420
55,103,103,0.0,0.0,0.0,10710
56,104,104,0.0,0.0,0.0,10710
56,104,104,0.0,0.0,0.0,21420
58,108,108,0.0,0.0,0.0,21420
58,108,108,0.0,0.0,0.0,21420
58,108,108,0.0,0.0,0.0,16065
59,109,109,0.0,0.0,0.0,16065
59,109,109,0.0,0.0,0.0,16065
62,115,115,0.0,0.0,0.0,16065
62,115,115,0.0,0.0,0.0,16065
62,115,115,0.0,0.0,0.0,16065
67,124,124,0.0,0.0,0.0,21420
67,124,124,0.0,0.0,0.0,21420
87,160,160,0.0,0.0,0.0,26775
87,160,160,0.0,0.0,0.0,26775
108,200,200,0.0,0.0,0.0,16065
108,200,200,0.0,0.0,0.0,16065
108,200,200,0.0,0.0,0.0,48186
122,225,225,0.0,0.0,0.0,48186
122,225,225,0.0,0.0,0.0,48186
124,230,230,0.0,0.0,0.0,48186
124,230,230,0.0,0.0,0.0,48186
124,230,230,0.0,0.0,0.0,48186
126,232,232,0.0,0.0,0.0,48186
126,232,232,0.0,0.0,0.0,37478
126,234,234,0.0,0.0,0.0,37478
126,234,234,0.0,0.0,0.0,53530
131,243,243,0.0,0.0,0.0,53530
131,243,243,0.0,0.0,0.0,48177
131,243,243,0.0,0.0,0.0,48177
152,280,280,0.0,0.0,0.0,42824
152,280,280,0.0,0.0,0.0,42824
167,309,309,0.0,0.0,0.0,64236
167,309,309,0.0,0.0,0.0,64236
167,309,309,0.0,0.0,0.0,64236
171,316,316,0.0,0.0,0.0,64236
171,316,316,0.0,0.0,0.0,64236
171,316,316,0.0,0.0,0.0,69576
171,316,316,0.0,0.0,0.0,69576
172,319,319,0.0,0.0,0.0,64224
172,319,319,0.0,0.0,0.0,64224
172,319,319,0.0,0.0,0.0,80280
172,319,319,0.0,0.0,0.0,80280
172,319,319,0.0,0.0,0.0,80280
172,319,319,0.0,0.0,0.0,80280
172,319,319,0.0,0.0,0.0,90967
172,319,319,0.0,0.0,0.0,90967
172,319,319,0.0,0.0,0.0,90967
172,319,319,0.0,0.0,0.0,90967
174,321,321,0.0,0.0,0.0,90967
174,321,321,0.0,0.0,0.0,90967
174,321,321,0.0,0.0,0.0,90967
174,321,321,0.0,0.0,0.0,90967
174,321,321,0.0,0.0,0.0,90967
172,319,319,0.0,0.0,0.0,101669
172,319,319,0.0,0.0,0.0,101669
174,321,321,0.0,0.0,0.0,101650
174,321,321,0.0,0.0,0.0,101650
174,321,321,0.0,0.0,0.0,107000
174,321,321,0.0,0.0,0.0,107000
174,321,321,0.0,0.0,0.0,107000
174,321,321,0.0,0.0,0.0,107000
174,321,321,0.0,0.0,0.0,117700
174,321,321,0.0,0.0,0.0,117700
174,321,321,0.0,0.0,0.0,101650
174,321,321,0.0,0.0,0.0,101650
174,321,321,0.0,0.0,0.0,107000
174,321,321,0.0,0.0,0.0,107000
174,321,321,0.0,0.0,0.0,107000
174,321,321,0.0,0.0,0.0,112329
174,321,321,0.0,0.0,0.0,112329
174,321,321,0.0,0.0,0.0,112329
174,321,321,0.0,0.0,0.0,112329
174,321,321,0.0,0.0,0.0,112329
174,321,321,0.0,0.0,0.0,112329
174,321,321,0.0,0.0,0.0,128376
174,321,321,0.0,0.0,0.0,128376
174,321,321,0.0,0.0,0.0,123027
174,322,322,16.0,98.66666666666667,30.0,123027
174,322,322,16.0,98.66666666666667,30.0,112329
174,321,321,16.0,98.66666666666667,30.0,112329
174,321,321,16.0,98.66666666666667,30.0,112329
174,322,322,16.0,98.66666666666667,30.0,133700
174,322,322,16.0,98.66666666666667,30.0,128352
174,322,322,16.0,98.66666666666667,30.0,128352
174,321,321,16.0,98.66666666666667,30.0,128352
174,321,321,16.0,98.66666666666667,30.0,128352
174,321,321,16.0,98.66666666666667,30.0,128352
174,321,321,16.0,98.66666666666667,30.0,139048
174,321,321,16.0,98.66666666666667,30.0,139048
172,319,319,16.0,98.66666666666667,30.0,139048
172,319,319,16.0,98.66666666666667,30.0,139048
172,319,319,56.0,197.33333333333334,57.0,133700
172,319,319,56.0,197.33333333333334,57.0,133700
172,319,319,56.0,197.33333333333334,57.0,149716
172,319,319,56.0,197.33333333333334,57.0,149716
172,319,319,56.0,197.33333333333334,57.0,155063
171,316,316,56.0,197.33333333333334,57.0,155063
171,316,316,56.0,197.33333333333334,57.0,155063
171,316,316,56.0,197.33333333333334,57.0,155063
171,316,316,56.0,197.33333333333334,57.0,155063
171,316,316,56.0,197.33333333333334,57.0,155063
171,316,316,56.0,197.33333333333334,57.0,155063
171,316,316,56.0,197.33333333333334,57.0,149716
170,314,314,56.0,197.33333333333334,57.0,149716
170,314,314,56.0,197.33333333333334,57.0,155063
170,314,314,56.0,197.33333333333334,57.0,155063
170,314,314,56.0,197.33333333333334,57.0,160380
170,314,314,56.0,197.33333333333334,57.0,160380
170,314,314,56.0,197.33333333333334,57.0,171072
170,314,314,350.0,296.0,325.0,171040
170,314,314,350.0,296.0,325.0,181730
170,314,314,350.0,296.0,325.0,181730
170,314,314,350.0,296.0,325.0,197765
170,314,314,350.0,296.0,325.0,197765
170,314,314,350.0,296.0,325.0,197765
170,314,314,350.0,296.0,325.0,197765
170,314,314,350.0,296.0,325.0,181730
170,314,314,350.0,296.0,325.0,181730
170,314,314,350.0,296.0,325.0,187040
170,314,314,350.0,296.0,325.0,187040
170,314,314,350.0,296.0,325.0,187040
170,314,314,350.0,296.0,325.0,187040
170,314,314,448.0,362.0,449.0,187040
170,314,314,448.0,362.0,449.0,203072
170,314,314,448.0,362.0,449.0,203072
170,314,314,448.0,362.0,449.0,203072
170,314,314,448.0,362.0,449.0,203072
170,314,314,448.0,362.0,449.0,203072
170,314,314,489.0,513.0,512.0,203072
170,314,314,489.0,513.0,512.0,208377
170,314,314,489.0,513.0,512.0,208377
170,314,314,489.0,513.0,512.0,219063
170,314,314,525.0,513.0,512.0,219063
170,314,314,525.0,513.0,512.0,208377
170,314,314,525.0,513.0,512.0,208377
170,314,314,525.0,513.0,512.0,208377
170,314,314,525.0,513.0,512.0,213720
170,314,314,631.0,513.0,576.0,213720
170,314,314,631.0,513.0,576.0,224406
170,314,314,631.0,513.0,576.0,224406
170,314,314,631.0,513.0,576.0,224406
170,314,314,631.0,513.0,576.0,224406
170,314,314,631.0,513.0,576.0,224406
170,314,314,702.0,569.1538461538462,709.0,224364
170,314,314,702.0,569.1538461538462,709.0,224364
170,314,314,702.0,569.1538461538462,709.0,224364
170,314,314,706.0,625.3076923076923,709.0,219022
170,314,314,706.0,625.3076923076923,709.0,219022
170,314,314,706.0,625.3076923076923,709.0,229706
170,314,314,706.0,625.3076923076923,709.0,229706
170,314,314,771.0,681.4615384615385,733.0,235048
170,314,314,771.0,681.4615384615385,733.0,235048
171,316,316,771.0,681.4615384615385,733.0,235048
171,316,316,771.0,681.4615384615385,733.0,235048
171,316,316,771.0,681.4615384615385,733.0,235048
171,316,316,771.0,681.4615384615385,733.0,235004
171,316,316,771.0,681.4615384615385,733.0,235004
171,316,316,869.0,737.6153846153846,832.0,240345
171,316,316,869.0,737.6153846153846,832.0,240345
171,316,316,869.0,737.6153846153846,832.0,235004
171,316,316,869.0,737.6153846153846,832.0,235004
171,316,316,869.0,737.6153846153846,832.0,256368
171,316,316,929.0,793.7692307692307,906.0,256368
171,316,316,929.0,793.7692307692307,906.0,256320
171,316,316,929.0,793.7692307692307,906.0,256320
171,316,316,955.0,849.9230769230769,976.0,256320
171,316,316,978.0,906.0769230769231,976.0,256320
171,316,316,977.0,962.2307692307693,976.0,256320
171,316,316,977.0,962.2307692307693,976.0,250980
171,316,316,977.0,962.2307692307693,976.0,250980
171,316,316,1014.0,1018.3846153846154,976.0,250980
171,316,316,1014.0,1018.3846153846154,976.0,250980
171,316,316,1014.0,1018.3846153846154,976.0,261660
174,321,321,1014.0,1018.3846153846154,976.0,261660
174,321,321,1091.0,1074.5384615384614,1070.0,272340
174,321,321,1091.0,1074.5384615384614,1070.0,272340
174,321,321,1091.0,1074.5384615384614,1070.0,277628
174,321,321,1091.0,1074.5384615384614,1070.0,277628
174,321,321,1091.0,1074.5384615384614,1070.0,277628
174,321,321,1091.0,1074.5384615384614,1070.0,277628
174,321,321,1164.0,1130.6923076923076,1172.0,277628
174,321,321,1164.0,1130.6923076923076,1172.0,277628
174,321,321,1164.0,1130.6923076923076,1172.0,277628
174,321,321,1164.0,1130.6923076923076,1172.0,272238
174,321,321,1164.0,1130.6923076923076,1172.0,272238
174,321,321,1164.0,1130.6923076923076,1172.0,277628
174,321,321,1227.0,1186.8461538461538,1217.0,277628
174,321,321,1227.0,1186.8461538461538,1217.0,277576
174,321,321,1227.0,1186.8461538461538,1217.0,277576
174,321,321,1227.0,1186.8461538461538,1217.0,293590
172,319,319,1288.0,1243.0,1321.0,293590
172,319,319,1288.0,1243.0,1321.0,293590
172,319,319,1288.0,1243.0,1321.0,293590
172,319,319,1288.0,1243.0,1321.0,293590
172,319,319,1288.0,1243.0,1321.0,293590
172,319,319,1288.0,1243.0,1321.0,293535
172,319,319,1288.0,1243.0,1321.0,293535
172,319,319,1288.0,1243.0,1321.0,293535
172,319,319,1288.0,1243.0,1321.0,298872
172,319,319,1409.0,1243.0,1448.0,298872
172,319,319,1409.0,1243.0,1448.0,298872
172,319,319,1409.0,1243.0,1448.0,298872
171,316,316,1409.0,1243.0,1448.0,304209
171,316,316,1409.0,1243.0,1448.0,304209
170,314,314,1409.0,1243.0,1448.0,304209
170,314,314,1409.0,1243.0,1448.0,304209
170,314,314,1455.0,1243.0,1448.0,298872
169,312,312,1452.0,1243.0,1448.0,298872
169,312,312,1457.0,1243.0,1448.0,298872
169,312,312,1486.0,1243.0,1448.0,298872
169,312,312,1486.0,1243.0,1448.0,304152
170,314,314,1512.0,1355.25,1564.0,304152
170,314,314,1512.0,1355.25,1564.0,304152
170,314,314,1512.0,1355.25,1564.0,314824
170,314,314,1577.0,1467.5,1564.0,314824
170,314,314,1577.0,1467.5,1564.0,320160
169,312,312,1577.0,1467.5,1564.0,320160
169,312,312,1577.0,1467.5,1564.0,320160
169,312,312,1594.0,1579.75,1564.0,320160
165,306,306,1594.0,1579.75,1564.0,320160
165,306,306,1594.0,1579.75,1564.0,320160
165,306,306,1594.0,1579.75,1564.0,320160
165,306,306,1594.0,1579.75,1564.0,320160
165,306,306,1594.0,1579.75,1564.0,325496
165,306,306,1713.0,1692.0,1783.0,325496
165,306,306,1713.0,1692.0,1783.0,325496
164,303,303,1713.0,1692.0,1783.0,325496
164,303,303,1713.0,1692.0,1783.0,325435
164,303,303,1713.0,1692.0,1783.0,325435
164,303,303,1713.0,1692.0,1783.0,325435
164,303,303,1713.0,1692.0,1783.0,325435
164,303,303,1713.0,1692.0,1783.0,325435
164,303,303,1713.0,1692.0,1783.0,325435
163,302,302,1713.0,1692.0,1783.0,325435
163,302,302,1713.0,1692.0,1783.0,330770
162,300,300,1842.0,1692.0,1774.0,330770
162,300,300,1842.0,1692.0,1774.0,336105
162,300,300,1842.0,1692.0,1774.0,336105
163,302,302,1842.0,1692.0,1774.0,341440
163,302,302,1842.0,1692.0,1774.0,341440
163,302,302,1842.0,1692.0,1774.0,336042
163,302,302,1842.0,1692.0,1774.0,336042
163,302,302,1864.0,1692.0,1919.0,336042
163,302,302,1864.0,1692.0,1919.0,336042
163,302,302,1864.0,1692.0,1919.0,336042
163,302,302,1887.0,1692.0,1919.0,336042
163,302,302,1887.0,1692.0,1919.0,336042
163,302,302,1887.0,1692.0,1919.0,346710
163,302,302,1887.0,1692.0,1919.0,346710
163,302,302,1926.0,1875.5,1919.0,341376
163,302,302,1926.0,1875.5,1919.0,341376
163,302,302,1926.0,1875.5,1919.0,351978
163,302,302,1926.0,1875.5,1919.0,351978
163,302,302,1926.0,1875.5,1919.0,357311
163,302,302,1926.0,1875.5,1919.0,357311
163,302,302,1926.0,1875.5,1919.0,357311
163,302,302,2053.0,2059.0,2115.0,357311
163,302,302,2053.0,2059.0,2115.0,357311
163,302,302,2053.0,2059.0,2115.0,362644
163,302,302,2053.0,2059.0,2115.0,362644
163,302,302,2053.0,2059.0,2115.0,362644
163,302,302,2053.0,2059.0,2115.0,362644
163,302,302,2053.0,2059.0,2115.0,346645
163,302,302,2053.0,2059.0,2115.0,346645
163,302,302,2053.0,2059.0,2115.0,362576
163,302,302,2053.0,2059.0,2115.0,362576
163,302,302,2140.0,2119.0,2150.0,362576
167,309,309,2140.0,2119.0,2150.0,362576
167,309,309,2140.0,2119.0,2150.0,362576
170,314,314,2140.0,2119.0,2150.0,362576
170,314,314,2140.0,2119.0,2150.0,378501
170,314,314,2140.0,2119.0,2150.0,378501
170,314,314,2140.0,2119.0,2150.0,378501
170,314,314,2226.0,2119.0,2233.0,378501
167,309,309,2226.0,2119.0,2233.0,378501
167,309,309,2226.0,2119.0,2233.0,383832
165,306,306,2248.0,2264.0,2269.0,383832
165,306,306,2248.0,2264.0,2269.0,399825
165,306,306,2248.0,2264.0,2269.0,399825
165,306,306,2248.0,2264.0,2269.0,383832
165,306,306,2292.0,2264.0,2313.0,383832
167,309,309,2292.0,2264.0,2313.0,383832
167,309,309,2310.0,2264.0,2313.0,383832
167,309,309,2284.0,2264.0,2313.0,389090
167,309,309,2284.0,2264.0,2313.0,389090
167,309,309,2322.0,2264.0,2347.0,389090
167,309,309,2364.0,2264.0,2347.0,389090
167,309,309,2364.0,2264.0,2347.0,394420
167,309,309,2364.0,2264.0,2347.0,394420
167,309,309,2328.0,2328.6666666666665,2470.0,394420
167,309,309,2328.0,2328.6666666666665,2470.0,405080
167,309,309,2328.0,2328.6666666666665,2470.0,405080
167,309,309,2437.0,2393.3333333333335,2470.0,405080
167,309,309,2437.0,2393.3333333333335,2470.0,405080
167,309,309,2437.0,2393.3333333333335,2470.0,405080
167,309,309,2485.0,2458.0,2484.0,405080
167,309,309,2485.0,2458.0,2484.0,415662
167,309,309,2485.0,2458.0,2484.0,415662
167,309,309,2485.0,2458.0,2484.0,405004
167,309,309,2521.0,2522.6666666666665,2492.0,405004
165,306,306,2521.0,2522.6666666666665,2492.0,410333
165,306,306,2521.0,2522.6666666666665,2492.0,410333
165,306,306,2521.0,2587.3333333333335,2492.0,410333
165,306,306,2521.0,2587.3333333333335,2492.0,410333
165,306,306,2521.0,2587.3333333333335,2492.0,420991
165,306,306,2521.0,2587.3333333333335,2492.0,420991
165,306,306,2563.0,2652.0,2627.0,420991
165,306,306,2563.0,2652.0,2627.0,420991
165,306,306,2563.0,2652.0,2627.0,420991
165,306,306,2573.0,2652.0,2627.0,420912
165,306,306,2573.0,2652.0,2627.0,420912
165,306,306,2666.0,2652.0,2643.0,431568
164,303,303,2666.0,2652.0,2643.0,431568
164,303,303,2637.0,2652.0,2643.0,426240
164,303,303,2637.0,2652.0,2643.0,426240
164,303,303,2687.0,2652.0,2710.0,426240
164,303,303,2687.0,2652.0,2710.0,426240
164,303,303,2711.0,2655.0,2710.0,420912
164,303,303,2711.0,2655.0,2710.0,420912
164,303,303,2711.0,2655.0,2710.0,420912
164,303,303,2764.0,2738.0,2783.0,420912
164,303,303,2764.0,2738.0,2783.0,420912
164,303,303,2764.0,2738.0,2783.0,436814
164,303,303,2697.0,2738.0,2783.0,436814
164,303,303,2708.0,2738.0,2783.0,436814
164,303,303,2708.0,2738.0,2783.0,436814
163,302,302,2743.0,2738.0,2783.0,436814
163,302,302,2743.0,2738.0,2783.0,436814
163,302,302,2743.0,2738.0,2783.0,436814
163,302,302,2743.0,2738.0,2783.0,436814
163,302,302,2743.0,2738.0,2783.0,436814
163,302,302,2864.0,2783.0,2910.0,436814
163,302,302,2864.0,2783.0,2910.0,436814
163,302,302,2864.0,2783.0,2910.0,436814
163,302,302,2864.0,2783.0,2910.0,436814
163,302,302,2872.0,2903.0,2910.0,452710
164,303,303,2872.0,2903.0,2910.0,452710
164,303,303,2872.0,2903.0,2910.0,447384
163,302,302,2872.0,2903.0,2910.0,447384
163,302,302,2872.0,2903.0,2910.0,452710
163,302,302,2872.0,2903.0,2910.0,452710
163,302,302,2945.0,2903.0,3020.0,458036
163,302,302,2945.0,2903.0,3020.0,458036
163,302,302,2945.0,2903.0,3020.0,452710
163,302,302,2945.0,2903.0,3020.0,452710
163,302,302,2945.0,2903.0,3020.0,452710
163,302,302,2945.0,2903.0,3020.0,452710
163,302,302,2945.0,2903.0,3020.0,458036
163,302,302,2945.0,2903.0,3020.0,458036
163,302,302,2945.0,2903.0,3020.0,452710
163,302,302,3052.0,2952.5384615384614,3067.0,452710
163,302,302,3052.0,2952.5384615384614,3067.0,452710
163,302,302,3052.0,2952.5384615384614,3067.0,468600
164,303,303,3052.0,2952.5384615384614,3067.0,468600
164,303,303,3052.0,2952.5384615384614,3067.0,463275
164,303,303,3052.0,2952.5384615384614,3067.0,463275
164,303,303,3052.0,2952.5384615384614,3067.0,484484
164,303,303,3120.0,3002.076923076923,3067.0,484484
164,303,303,3120.0,3002.076923076923,3067.0,484484
164,303,303,3120.0,3002.076923076923,3067.0,484484
162,300,300,3158.0,3051.6153846153848,3067.0,479160
162,300,300,3158.0,3051.6153846153848,3067.0,479160
162,300,300,3178.0,3101.153846153846,3184.0,468512
162,300,300,3178.0,3101.153846153846,3184.0,468512
162,300,300,3178.0,3101.153846153846,3184.0,479160
162,300,300,3201.0,3150.6923076923076,3184.0,479160
162,300,300,3182.0,3200.230769230769,3184.0,479160
162,300,300,3168.0,3249.769230769231,3184.0,473836
162,300,300,3168.0,3249.769230769231,3184.0,473836
162,300,300,3188.0,3299.3076923076924,3184.0,489808
162,300,300,3188.0,3299.3076923076924,3184.0,489808
162,300,300,3188.0,3299.3076923076924,3184.0,489808
161,297,297,3210.0,3348.846153846154,3361.0,489808
161,297,297,3210.0,3348.846153846154,3361.0,489808
161,297,297,3210.0,3348.846153846154,3361.0,489808
161,297,297,3276.0,3398.3846153846152,3361.0,489808
161,297,297,3276.0,3398.3846153846152,3361.0,489808
161,297,297,3386.0,3447.923076923077,3361.0,484484
161,297,297,3386.0,3447.923076923077,3361.0,484484
161,297,297,3313.0,3497.4615384615386,3361.0,489808
161,297,297,3313.0,3497.4615384615386,3361.0,489808
161,297,297,3313.0,3497.4615384615386,3361.0,495039
161,297,297,3383.0,3547.0,3396.0,495039
161,297,297,3383.0,3547.0,3396.0,495039
161,297,297,3383.0,3547.0,3396.0,495039
161,297,297,3419.0,3547.0,3372.0,495039
158,292,292,3419.0,3547.0,3372.0,495039
158,292,292,3419.0,3547.0,3372.0,495039
158,292,292,3447.0,3547.0,3413.0,495039
154,284,284,3447.0,3547.0,3413.0,495039
154,284,284,3447.0,3547.0,3413.0,489716
130,240,240,3447.0,3547.0,3413.0,489716
130,240,240,3447.0,3547.0,3413.0,484393
130,240,240,3518.0,3547.0,3581.0,484393
122,225,225,3518.0,3547.0,3581.0,420833
122,225,225,3518.0,3547.0,3581.0,420833
122,225,225,3491.0,3547.0,3581.0,420833
122,225,225,3491.0,3547.0,3581.0,420833
123,228,228,3500.0,3547.0,3581.0,420833
123,228,228,3499.0,3547.0,3581.0,394272
123,228,228,3499.0,3547.0,3581.0,394272
123,228,228,3541.0,3666.0,3582.0,399600
123,228,228,3558.0,3666.0,3582.0,399600
123,228,228,3558.0,3666.0,3582.0,399600
123,228,228,3558.0,3666.0,3582.0,399600
123,228,228,3674.0,3666.0,3582.0,404928
123,228,228,3674.0,3666.0,3582.0,404928
